sample_id,orig_path,edited_path,reversed_path,source_side,target_side,edit_magnitude,reverse_error
sample_170,experiment/laterality/edits/sample_170_original.png,experiment/laterality/edits/sample_170_edited.png,experiment/laterality/edits/sample_170_reversed.png,right,left,4.006221,0.002697
sample_171,experiment/laterality/edits/sample_171_original.png,experiment/laterality/edits/sample_171_edited.png,experiment/laterality/edits/sample_171_reversed.png,left,right,4.711656,0.002864
sample_172,experiment/laterality/edits/sample_172_original.png,experiment/laterality/edits/sample_172_edited.png,experiment/laterality/edits/sample_172_reversed.png,left,right,4.678311,0.003333
sample_173,experiment/laterality/edits/sample_173_original.png,experiment/laterality/edits/sample_173_edited.png,experiment/laterality/edits/sample_173_reversed.png,left,right,5.222732,0.002545
sample_174,experiment/laterality/edits/sample_174_original.png,experiment/laterality/edits/sample_174_edited.png,experiment/laterality/edits/sample_174_reversed.png,left,right,3.838869,0.002963
sample_175,experiment/laterality/edits/sample_175_original.png,experiment/laterality/edits/sample_175_edited.png,experiment/laterality/edits/sample_175_reversed.png,right,left,4.415605,0.003193
sample_176,experiment/laterality/edits/sample_176_original.png,experiment/laterality/edits/sample_176_edited.png,experiment/laterality/edits/sample_176_reversed.png,left,right,5.016160,0.003865
sample_177,experiment/laterality/edits/sample_177_original.png,experiment/laterality/edits/sample_177_edited.png,experiment/laterality/edits/sample_177_reversed.png,left,right,5.245389,0.002847
sample_178,experiment/laterality/edits/sample_178_original.png,experiment/laterality/edits/sample_178_edited.png,experiment/laterality/edits/sample_178_reversed.png,left,right,5.061648,0.002255
sample_179,experiment/laterality/edits/sample_179_original.png,experiment/laterality/edits/sample_179_edited.png,experiment/laterality/edits/sample_179_reversed.png,right,left,5.203531,0.002704
sample_180,experiment/laterality/edits/sample_180_original.png,experiment/laterality/edits/sample_180_edited.png,experiment/laterality/edits/sample_180_reversed.png,right,left,4.307769,0.004493
sample_181,experiment/laterality/edits/sample_181_original.png,experiment/laterality/edits/sample_181_edited.png,experiment/laterality/edits/sample_181_reversed.png,left,right,3.460477,0.003157
sample_182,experiment/laterality/edits/sample_182_original.png,experiment/laterality/edits/sample_182_edited.png,experiment/laterality/edits/sample_182_reversed.png,left,right,4.787442,0.003336
sample_183,experiment/laterality/edits/sample_183_original.png,experiment/laterality/edits/sample_183_edited.png,experiment/laterality/edits/sample_183_reversed.png,left,right,4.050629,0.002646
sample_184,experiment/laterality/edits/sample_184_original.png,experiment/laterality/edits/sample_184_edited.png,experiment/laterality/edits/sample_184_reversed.png,right,left,5.853205,0.002415
sample_185,experiment/laterality/edits/sample_185_original.png,experiment/laterality/edits/sample_185_edited.png,experiment/laterality/edits/sample_185_reversed.png,right,left,4.857642,0.002792
sample_186,experiment/laterality/edits/sample_186_original.png,experiment/laterality/edits/sample_186_edited.png,experiment/laterality/edits/sample_186_reversed.png,left,right,4.268943,0.003941
sample_187,experiment/laterality/edits/sample_187_original.png,experiment/laterality/edits/sample_187_edited.png,experiment/laterality/edits/sample_187_reversed.png,left,right,5.412182,0.002836
sample_188,experiment/laterality/edits/sample_188_original.png,experiment/laterality/edits/sample_188_edited.png,experiment/laterality/edits/sample_188_reversed.png,right,left,5.280819,0.005825
sample_189,experiment/laterality/edits/sample_189_original.png,experiment/laterality/edits/sample_189_edited.png,experiment/laterality/edits/sample_189_reversed.png,right,left,5.112411,0.004683
sample_190,experiment/laterality/edits/sample_190_original.png,experiment/laterality/edits/sample_190_edited.png,experiment/laterality/edits/sample_190_reversed.png,left,right,4.605633,0.002820
sample_191,experiment/laterality/edits/sample_191_original.png,experiment/laterality/edits/sample_191_edited.png,experiment/laterality/edits/sample_191_reversed.png,left,right,4.228929,0.003859
sample_192,experiment/laterality/edits/sample_192_original.png,experiment/laterality/edits/sample_192_edited.png,experiment/laterality/edits/sample_192_reversed.png,left,right,4.823913,0.002699
sample_193,experiment/laterality/edits/sample_193_original.png,experiment/laterality/edits/sample_193_edited.png,experiment/laterality/edits/sample_193_reversed.png,right,left,5.987973,0.005360
sample_194,experiment/laterality/edits/sample_194_original.png,experiment/laterality/edits/sample_194_edited.png,experiment/laterality/edits/sample_194_reversed.png,left,right,4.803837,0.005125
sample_195,experiment/laterality/edits/sample_195_original.png,experiment/laterality/edits/sample_195_edited.png,experiment/laterality/edits/sample_195_reversed.png,right,left,3.572777,0.003578
sample_196,experiment/laterality/edits/sample_196_original.png,experiment/laterality/edits/sample_196_edited.png,experiment/laterality/edits/sample_196_reversed.png,right,left,4.508914,0.003382
sample_197,experiment/laterality/edits/sample_197_original.png,experiment/laterality/edits/sample_197_edited.png,experiment/laterality/edits/sample_197_reversed.png,right,left,4.146627,0.003028
sample_198,experiment/laterality/edits/sample_198_original.png,experiment/laterality/edits/sample_198_edited.png,experiment/laterality/edits/sample_198_reversed.png,left,right,4.562593,0.002821
sample_199,experiment/laterality/edits/sample_199_original.png,experiment/laterality/edits/sample_199_edited.png,experiment/laterality/edits/sample_199_reversed.png,right,left,4.251413,0.002427
sample_200,experiment/laterality/edits/sample_200_original.png,experiment/laterality/edits/sample_200_edited.png,experiment/laterality/edits/sample_200_reversed.png,right,left,4.369030,0.005482
sample_201,experiment/laterality/edits/sample_201_original.png,experiment/laterality/edits/sample_201_edited.png,experiment/laterality/edits/sample_201_reversed.png,left,right,4.897356,0.003228
sample_202,experiment/laterality/edits/sample_202_original.png,experiment/laterality/edits/sample_202_edited.png,experiment/laterality/edits/sample_202_reversed.png,right,left,3.837081,0.003739
sample_203,experiment/laterality/edits/sample_203_original.png,experiment/laterality/edits/sample_203_edited.png,experiment/laterality/edits/sample_203_reversed.png,left,right,4.323525,0.004240
sample_204,experiment/laterality/edits/sample_204_original.png,experiment/laterality/edits/sample_204_edited.png,experiment/laterality/edits/sample_204_reversed.png,left,right,4.521950,0.004567
sample_205,experiment/laterality/edits/sample_205_original.png,experiment/laterality/edits/sample_205_edited.png,experiment/laterality/edits/sample_205_reversed.png,left,right,4.657905,0.003478
sample_206,experiment/laterality/edits/sample_206_original.png,experiment/laterality/edits/sample_206_edited.png,experiment/laterality/edits/sample_206_reversed.png,left,right,5.062292,0.004835
sample_207,experiment/laterality/edits/sample_207_original.png,experiment/laterality/edits/sample_207_edited.png,experiment/laterality/edits/sample_207_reversed.png,right,left,4.791034,0.003275
sample_208,experiment/laterality/edits/sample_208_original.png,experiment/laterality/edits/sample_208_edited.png,experiment/laterality/edits/sample_208_reversed.png,right,left,4.838883,0.006691
sample_209,experiment/laterality/edits/sample_209_original.png,experiment/laterality/edits/sample_209_edited.png,experiment/laterality/edits/sample_209_reversed.png,left,right,5.070282,0.003103
sample_210,experiment/laterality/edits/sample_210_original.png,experiment/laterality/edits/sample_210_edited.png,experiment/laterality/edits/sample_210_reversed.png,right,left,4.518841,0.004367
sample_211,experiment/laterality/edits/sample_211_original.png,experiment/laterality/edits/sample_211_edited.png,experiment/laterality/edits/sample_211_reversed.png,left,right,5.320641,0.001455
sample_212,experiment/laterality/edits/sample_212_original.png,experiment/laterality/edits/sample_212_edited.png,experiment/laterality/edits/sample_212_reversed.png,right,left,2.995270,0.002778
sample_213,experiment/laterality/edits/sample_213_original.png,experiment/laterality/edits/sample_213_edited.png,experiment/laterality/edits/sample_213_reversed.png,right,left,5.800179,0.003449
sample_214,experiment/laterality/edits/sample_214_original.png,experiment/laterality/edits/sample_214_edited.png,experiment/laterality/edits/sample_214_reversed.png,right,left,5.055966,0.004613
sample_215,experiment/laterality/edits/sample_215_original.png,experiment/laterality/edits/sample_215_edited.png,experiment/laterality/edits/sample_215_reversed.png,right,left,4.906392,0.005603
sample_216,experiment/laterality/edits/sample_216_original.png,experiment/laterality/edits/sample_216_edited.png,experiment/laterality/edits/sample_216_reversed.png,right,left,5.051753,0.003533
sample_217,experiment/laterality/edits/sample_217_original.png,experiment/laterality/edits/sample_217_edited.png,experiment/laterality/edits/sample_217_reversed.png,left,right,5.309305,0.004360
sample_218,experiment/laterality/edits/sample_218_original.png,experiment/laterality/edits/sample_218_edited.png,experiment/laterality/edits/sample_218_reversed.png,right,left,4.914998,0.005959
sample_219,experiment/laterality/edits/sample_219_original.png,experiment/laterality/edits/sample_219_edited.png,experiment/laterality/edits/sample_219_reversed.png,right,left,4.883490,0.005489
sample_220,experiment/laterality/edits/sample_220_original.png,experiment/laterality/edits/sample_220_edited.png,experiment/laterality/edits/sample_220_reversed.png,right,left,4.234173,0.005253
sample_221,experiment/laterality/edits/sample_221_original.png,experiment/laterality/edits/sample_221_edited.png,experiment/laterality/edits/sample_221_reversed.png,right,left,5.013267,0.002572
sample_222,experiment/laterality/edits/sample_222_original.png,experiment/laterality/edits/sample_222_edited.png,experiment/laterality/edits/sample_222_reversed.png,left,right,4.291650,0.004306
sample_223,experiment/laterality/edits/sample_223_original.png,experiment/laterality/edits/sample_223_edited.png,experiment/laterality/edits/sample_223_reversed.png,right,left,6.157629,0.002650
sample_224,experiment/laterality/edits/sample_224_original.png,experiment/laterality/edits/sample_224_edited.png,experiment/laterality/edits/sample_224_reversed.png,right,left,4.512068,0.004442
sample_225,experiment/laterality/edits/sample_225_original.png,experiment/laterality/edits/sample_225_edited.png,experiment/laterality/edits/sample_225_reversed.png,left,right,6.083976,0.002581
sample_226,experiment/laterality/edits/sample_226_original.png,experiment/laterality/edits/sample_226_edited.png,experiment/laterality/edits/sample_226_reversed.png,right,left,4.091401,0.005123
sample_227,experiment/laterality/edits/sample_227_original.png,experiment/laterality/edits/sample_227_edited.png,experiment/laterality/edits/sample_227_reversed.png,left,right,4.162648,0.002337
sample_228,experiment/laterality/edits/sample_228_original.png,experiment/laterality/edits/sample_228_edited.png,experiment/laterality/edits/sample_228_reversed.png,right,left,4.686988,0.005092
sample_229,experiment/laterality/edits/sample_229_original.png,experiment/laterality/edits/sample_229_edited.png,experiment/laterality/edits/sample_229_reversed.png,left,right,4.722789,0.003106
sample_230,experiment/laterality/edits/sample_230_original.png,experiment/laterality/edits/sample_230_edited.png,experiment/laterality/edits/sample_230_reversed.png,right,left,5.447040,0.003226
